dataset,mix_id,mix_code,scm_primary_type,cement_kg_m3,binder_content_kg_m3,scm_replacement_pct,w_c_ratio,w_b_ratio,water_kg_m3,compressive_strength_28d_mpa,total_coarse_agg_kg_m3,total_fine_agg_kg_m3,total_agg_kg_m3,fine_to_coarse_ratio,binder_to_aggregate_ratio
DS5,13472.0,DS5-1043,None,415,415,0.0,,,166,54.375,0,0,0,,
DS5,13473.0,DS5-1044,Fly Ash,326,407,19.9017199017199,,,163,52.25,0,0,0,,
DS5,13474.0,DS5-1045,Fly Ash,326,407,19.9017199017199,,,163,53.5,0,0,0,,
DS5,13475.0,DS5-1046,None,300,300,0.0,,,165,37.625,0,0,0,,
DS5,13476.0,DS5-1047,Fly Ash,238,297,19.865319865319865,,,163,32.75,0,0,0,,
DS5,13477.0,DS5-1048,Fly Ash,208,297,29.966329966329965,,,163,31.5,0,0,0,,
DS5,13478.0,DS5-1049,Fly Ash,208,267,22.09737827715356,,,163,35,0,0,0,,
DS5,13479.0,DS5-1050,GGBS,200,378,47.08994708994709,,,180,36.375,0,0,0,,
DS5,13480.0,DS5-1051,GGBS,200,366,45.3551912568306,,,174,37.625,0,0,0,,
DS5,13481.0,DS5-1052,GGBS,200,358,44.134078212290504,,,171,43.875,0,0,0,,
DS5,13482.0,DS5-1053,GGBS,200,352,43.18181818181818,,,168,42.125,0,0,0,,
DS5,13483.0,DS5-1054,GGBS,200,346,42.19653179190752,,,165,37.75,0,0,0,,
DS5,13484.0,DS5-1055,GGBS,200,338,40.828402366863905,,,162,35.625,0,0,0,,
DS5,13485.0,DS5-1056,None,400,400,0.0,,,146.4,75.175,0,0,0,,
DS5,13486.0,DS5-1057,Fly Ash,360,400,10.0,,,137.2,91.18,0,0,0,,
DS5,13487.0,DS5-1058,Fly Ash,340,400,15.0,,,150.9,71.295,0,0,0,,
DS5,13488.0,DS5-1059,None,500,500,0.0,,,178.4,89.725,0,0,0,,
DS5,13489.0,DS5-1060,Fly Ash,450,500,10.0,,,115.3,107.67,0,0,0,,
DS5,13490.0,DS5-1061,Fly Ash,425,500,15.0,,,133.6,98.94,0,0,0,,
DS5,13491.0,DS5-1062,None,331,331,0.0,,,165,48.621,0,0,0,,
DS5,13492.0,DS5-1063,Fly Ash,207,296,30.06756756756757,,,157,51.531,0,0,0,,
DS5,13493.0,DS5-1064,Fly Ash,150,300,50.0,,,139,50.683,0,0,0,,
DS5,13494.0,DS5-1065,Fly Ash,273,390,30.0,,,163,67.9,0,0,0,,
DS5,13495.0,DS5-1066,Fly Ash,202,404,50.0,,,155,67.536,0,0,0,,
DS5,13496.0,DS5-1067,Fly Ash,213.25,355.55,40.02250035156799,,,153.25,63.565,0,0,0,,
DS5,13497.0,DS5-1068,Fly Ash,213,304,29.93421052631579,,,159,43.529,0,0,0,,
DS5,13498.0,DS5-1069,Fly Ash,150,300,50.0,,,151,33.95,0,0,0,,
DS5,13499.0,DS5-1070,Fly Ash,274,391,29.923273657289002,,,174,54.078,0,0,0,,
DS5,13500.0,DS5-1071,Fly Ash,204,408,50.0,,,161,53.108,0,0,0,,
DS5,13501.0,DS5-1072,Fly Ash,215,358,39.944134078212294,,,157,51.737,0,0,0,,
DS5,13502.0,DS5-1073,Fly Ash,211,352,40.05681818181818,,,162,47.288,0,0,0,,
DS5,13503.0,DS5-1074,None,320,320,0.0,,,160,41.3,0,0,0,,
DS5,13504.0,DS5-1075,None,320,320,0.0,,,208,23.7,0,0,0,,
DS5,13505.0,DS5-1076,Fly Ash,240,320,25.0,,,144,44.4,0,0,0,,
DS5,13506.0,DS5-1077,Fly Ash,240,320,25.0,,,146.4,42.9,0,0,0,,
DS5,13507.0,DS5-1078,Fly Ash,240,320,25.0,,,144,39.6,0,0,0,,
DS5,13508.0,DS5-1079,Fly Ash,240,320,25.0,,,153.6,37.7,0,0,0,,
DS5,13509.0,DS5-1080,Fly Ash,240,320,25.0,,,141.6,37.3,0,0,0,,
DS5,13510.0,DS5-1081,Fly Ash,240,320,25.0,,,151.2,36.8,0,0,0,,
DS5,13511.0,DS5-1082,Fly Ash,240,320,25.0,,,153.6,36.5,0,0,0,,
DS5,13512.0,DS5-1083,Fly Ash,240,320,25.0,,,151.2,35.9,0,0,0,,
DS5,13513.0,DS5-1084,Fly Ash,240,320,25.0,,,156,33.3,0,0,0,,
DS5,13514.0,DS5-1085,None,362,362,0.0,,,113,59,0,0,0,,
DS5,13515.0,DS5-1086,Fly Ash,159,377,57.824933687002655,,,116,46.25,0,0,0,,
DS5,13516.0,DS5-1087,Fly Ash,158,375,57.86666666666667,,,115,44.625,0,0,0,,
DS5,13517.0,DS5-1088,Fly Ash,157,372,57.795698924731184,,,114,48.5,0,0,0,,
DS5,13518.0,DS5-1089,None,366,366,0.0,,,116,56.925,0,0,0,,
DS5,13519.0,DS5-1090,Fly Ash,155,369,57.99457994579946,,,114,43.815,0,0,0,,
DS5,13520.0,DS5-1091,Fly Ash,162,384,57.8125,,,118,47.955,0,0,0,,
DS5,13521.0,DS5-1092,Fly Ash,126,299,57.85953177257525,,,114,25.375,0,0,0,,
DS5,13522.0,DS5-1093,Fly Ash,156,371,57.95148247978437,,,115,33.958,0,0,0,,
DS5,13523.0,DS5-1094,Fly Ash,180,428,57.94392523364486,,,116,41.458,0,0,0,,
DS5,13524.0,DS5-1095,Fly Ash,124,296,58.108108108108105,,,115,35.417,0,0,0,,
DS5,13525.0,DS5-1096,Fly Ash,155,369,57.99457994579946,,,114,48.042,0,0,0,,
DS5,13526.0,DS5-1097,Fly Ash,182,433,57.967667436489606,,,117,53.75,0,0,0,,
DS5,13527.0,DS5-1098,Fly Ash,124,294,57.82312925170068,,,115,24.833,0,0,0,,
DS5,13528.0,DS5-1099,Fly Ash,155,368,57.880434782608695,,,114,35.375,0,0,0,,
DS5,13529.0,DS5-1100,Fly Ash,181,431,58.0046403712297,,,116,45.5,0,0,0,,
DS5,13530.0,DS5-1101,None,292,292,0.0,,,114,45.5,0,0,0,,
DS5,13531.0,DS5-1102,None,368,368,0.0,,,114,68.417,0,0,0,,
DS5,13532.0,DS5-1103,None,428,428,0.0,,,116,76.167,0,0,0,,
DS5,13533.0,DS5-1104,Fly Ash,225,300,25.0,,,165,37.613,0,0,0,,
DS5,13534.0,DS5-1105,Fly Ash,225,300,25.0,,,165,44.013,0,0,0,,
DS5,13535.0,DS5-1106,Fly Ash,225,300,25.0,,,165,48.1,0,0,0,,
DS5,13536.0,DS5-1107,Fly Ash,225,300,25.0,,,165,51.238,0,0,0,,
DS5,13537.0,DS5-1108,Fly Ash,302,403,25.062034739454095,,,145,48.525,0,0,0,,
DS5,13538.0,DS5-1109,Fly Ash,302,403,25.062034739454095,,,145,49.013,0,0,0,,
DS5,13539.0,DS5-1110,Fly Ash,302,403,25.062034739454095,,,145,59.375,0,0,0,,
DS5,13540.0,DS5-1111,Fly Ash,302,403,25.062034739454095,,,145,56.263,0,0,0,,
DS5,13541.0,DS5-1112,None,305,305,0.0,,,169,37.125,0,0,0,,
DS5,13542.0,DS5-1113,None,305,305,0.0,,,169,40.413,0,0,0,,
DS5,13543.0,DS5-1114,None,305,305,0.0,,,169,43.95,0,0,0,,
DS5,13544.0,DS5-1115,None,305,305,0.0,,,169,39.925,0,0,0,,
DS5,13545.0,DS5-1116,None,409,409,0.0,,,138,50.413,0,0,0,,
DS5,13546.0,DS5-1117,None,409,409,0.0,,,138,52.913,0,0,0,,
DS5,13547.0,DS5-1118,None,409,409,0.0,,,138,58.275,0,0,0,,
DS5,13548.0,DS5-1119,None,409,409,0.0,,,138,54.013,0,0,0,,
DS5,13549.0,DS5-1120,None,414,414,0.0,,,143,62.175,0,0,0,,
DS5,13550.0,DS5-1121,None,414,414,0.0,,,143,60.963,0,0,0,,
DS5,13551.0,DS5-1122,None,414,414,0.0,,,143,55.6,0,0,0,,
DS5,13552.0,DS5-1123,None,414,414,0.0,,,143,59.013,0,0,0,,
DS5,13553.0,DS5-1124,None,307,307,0.0,,,161,49.763,0,0,0,,
DS5,13554.0,DS5-1125,None,307,307,0.0,,,161,47.613,0,0,0,,
DS5,13555.0,DS5-1126,None,307,307,0.0,,,161,49.9,0,0,0,,
DS5,13556.0,DS5-1127,None,307,307,0.0,,,161,47.825,0,0,0,,
DS5,13557.0,DS5-1128,None,310,310,0.0,,,158,35.813,0,0,0,,
DS5,13558.0,DS5-1129,None,310,310,0.0,,,155,38.313,0,0,0,,
DS5,13559.0,DS5-1130,None,310,310,0.0,,,170,40.938,0,0,0,,
DS6,23705.0,34,None,430,430,0.0,0.57,,245.10,36.9968,560,0,560,0.0,0.7678571428571429
DS5,13560.0,DS5-1131,Fly Ash,124,310,60.0,,,176,24,0,0,0,,
DS5,13561.0,DS5-1132,Fly Ash,124,310,60.0,,,167,26.188,0,0,0,,
DS5,13562.0,DS5-1133,Fly Ash,124,310,60.0,,,155,23.188,0,0,0,,
DS5,13563.0,DS5-1134,Fly Ash,124,310,60.0,,,152,21.938,0,0,0,,
DS5,13564.0,DS5-1135,Fly Ash,124,310,60.0,,,173,23.5,0,0,0,,
DS5,13565.0,DS5-1136,Fly Ash,124,310,60.0,,,170,23.438,0,0,0,,
DS5,13566.0,DS5-1137,None,274,274,0.0,,,168,33.125,0,0,0,,
DS5,13567.0,DS5-1138,Fly Ash,247,274,9.854014598540147,,,167,30.625,0,0,0,,
DS5,13568.0,DS5-1139,Fly Ash,247,301,17.940199335548172,,,169,35.75,0,0,0,,
DS5,13569.0,DS5-1140,Fly Ash,247,355,30.422535211267604,,,178,32.625,0,0,0,,
DS5,13570.0,DS5-1141,Fly Ash,219,274,20.072992700729927,,,165,22.25,0,0,0,,
DS5,13571.0,DS5-1142,Fly Ash,219,329,33.43465045592705,,,184,29.875,0,0,0,,
DS5,13572.0,DS5-1143,Fly Ash,164,274,40.14598540145985,,,175,15.125,0,0,0,,
DS5,13573.0,DS5-1144,Fly Ash,247,274,9.854014598540147,,,168,35.25,0,0,0,,
DS5,13574.0,DS5-1145,Fly Ash,247,301,17.940199335548172,,,166,34.375,0,0,0,,
DS5,13575.0,DS5-1146,Fly Ash,247,355,30.422535211267604,,,181,39.375,0,0,0,,
DS5,13576.0,DS5-1147,Fly Ash,219,274,20.072992700729927,,,165,34.5,0,0,0,,
DS5,13577.0,DS5-1148,Fly Ash,219,329,33.43465045592705,,,175,33.5,0,0,0,,
DS5,13578.0,DS5-1149,Fly Ash,164,274,40.14598540145985,,,170,24,0,0,0,,
DS5,13579.0,DS5-1150,Fly Ash,247,274,9.854014598540147,,,165,30.25,0,0,0,,
DS5,13580.0,DS5-1151,Fly Ash,247,301,17.940199335548172,,,172,30.75,0,0,0,,
DS5,13581.0,DS5-1152,Fly Ash,247,355,30.422535211267604,,,199,25.125,0,0,0,,
DS5,13582.0,DS5-1153,Fly Ash,219,274,20.072992700729927,,,165,26.25,0,0,0,,
DS5,13583.0,DS5-1154,Fly Ash,219,329,33.43465045592705,,,194,21.25,0,0,0,,
DS5,13584.0,DS5-1155,Fly Ash,164,274,40.14598540145985,,,175,13.875,0,0,0,,
DS5,13585.0,DS5-1156,Fly Ash,247,274,9.854014598540147,,,165,26.625,0,0,0,,
DS5,13586.0,DS5-1157,Fly Ash,247,301,17.940199335548172,,,194,29.375,0,0,0,,
DS5,13587.0,DS5-1158,Fly Ash,247,355,30.422535211267604,,,199,31.875,0,0,0,,
DS5,13588.0,DS5-1159,Fly Ash,219,274,20.072992700729927,,,173,29.5,0,0,0,,
DS5,13589.0,DS5-1160,Fly Ash,219,329,33.43465045592705,,,197,30.625,0,0,0,,
DS5,13590.0,DS5-1161,Fly Ash,164,274,40.14598540145985,,,175,24.875,0,0,0,,
DS5,13591.0,DS5-1162,Fly Ash,240,400,40.0,,,110,51.625,0,0,0,,
DS5,13592.0,DS5-1163,Fly Ash,240,400,40.0,,,130,58.75,0,0,0,,
DS5,13593.0,DS5-1164,Fly Ash,180,400,55.0,,,130,52.375,0,0,0,,
DS5,13594.0,DS5-1165,Fly Ash,190,290,34.48275862068966,,,175,47.375,0,0,0,,
DS5,13595.0,DS5-1166,Fly Ash,152,363,58.1267217630854,,,119,36,0,0,0,,
DS5,13596.0,DS5-1167,Fly Ash,152,363,58.1267217630854,,,120,49.125,0,0,0,,
DS5,13597.0,DS5-1168,Fly Ash,153,365,58.082191780821915,,,120,36.875,0,0,0,,
DS5,13598.0,DS5-1169,Fly Ash,153,365,58.082191780821915,,,120,40.625,0,0,0,,
DS5,13599.0,DS5-1170,Fly Ash,152,363,58.1267217630854,,,119,47.625,0,0,0,,
DS5,13600.0,DS5-1171,Fly Ash,153,366,58.19672131147541,,,120,46.5,0,0,0,,
DS5,13601.0,DS5-1172,Fly Ash,152,364,58.24175824175824,,,119,42.875,0,0,0,,
DS5,13602.0,DS5-1173,Fly Ash,152,363,58.1267217630854,,,118,46.75,0,0,0,,
DS5,13603.0,DS5-1174,Fly Ash,152,363,58.1267217630854,,,119,48.125,0,0,0,,
DS5,13604.0,DS5-1175,Fly Ash,152,363,58.1267217630854,,,119,51.75,0,0,0,,
DS5,13605.0,DS5-1176,Fly Ash,152,362,58.011049723756905,,,118,34.75,0,0,0,,
DS6,23706.0,35,None,500,500,0.0,0.32,,160.00,61.59,891,0,891,0.0,0.5611672278338945
DS5,13606.0,DS5-1177,Fly Ash,152,362,58.011049723756905,,,119,43.75,0,0,0,,
DS5,13607.0,DS5-1178,Fly Ash,152,363,58.1267217630854,,,119,37.625,0,0,0,,
DS5,13608.0,DS5-1179,Fly Ash,152,363,58.1267217630854,,,118,46.125,0,0,0,,
DS5,13609.0,DS5-1180,Fly Ash,152,362,58.011049723756905,,,118,47.625,0,0,0,,
DS5,13610.0,DS5-1181,Fly Ash,151,360,58.05555555555556,,,117,52.75,0,0,0,,
DS5,13611.0,DS5-1182,None,439,439,0.0,,,166.8,59.655,0,0,0,,
DS5,13612.0,DS5-1183,None,454,454,0.0,,,145.3,87.3,0,0,0,,
DS5,13613.0,DS5-1184,None,492,492,0.0,,,142.7,93.605,0,0,0,,
DS5,13614.0,DS5-1185,None,510,510,0.0,,,132.6,106.7,0,0,0,,
DS5,13615.0,DS5-1186,None,547,547,0.0,,,125.8,103.305,0,0,0,,
DS5,13616.0,DS5-1187,Fly Ash,395.1,439.0,10.0,,,156.8,56.26,0,0,0,,
DS5,13617.0,DS5-1188,Fly Ash,351.2,439.0,20.0,,,146.8,53.35,0,0,0,,
DS5,13618.0,DS5-1189,Fly Ash,263.4,439.0,40.0,,,126.8,38.994,0,0,0,,
DS5,13619.0,DS5-1190,Fly Ash,408.6,454.0,10.0,,,136.6,83.42,0,0,0,,
DS5,13620.0,DS5-1191,Fly Ash,363.2,454.0,20.0,,,127.8,77.115,0,0,0,,
DS5,13621.0,DS5-1192,Fly Ash,272.4,454.0,40.0,,,110.4,59.655,0,0,0,,
DS5,13622.0,DS5-1193,Fly Ash,459,510,10.0,,,124.6,85.845,0,0,0,,
DS5,13623.0,DS5-1194,Fly Ash,408,510,20.0,,,116.7,91.18,0,0,0,,
DS5,13624.0,DS5-1195,Fly Ash,306,510,40.0,,,100.8,74.205,0,0,0,,
DS5,13625.0,DS5-1196,GGBS,395.1,439.0,10.0,,,166.8,57.036,0,0,0,,
DS5,13626.0,DS5-1197,GGBS,307.3,439.0,30.0,,,166.8,48.209,0,0,0,,
DS5,13627.0,DS5-1198,GGBS,175.6,439.0,60.0,,,166.8,47.724,0,0,0,,
DS5,13628.0,DS5-1199,GGBS,408.6,454.0,10.0,,,145.3,87.3,0,0,0,,
DS5,13629.0,DS5-1200,GGBS,317.8,454.0,30.0,,,145.3,85.845,0,0,0,,
DS5,13630.0,DS5-1201,GGBS,181.6,454.0,60.0,,,145.3,74.205,0,0,0,,
DS5,13631.0,DS5-1202,GGBS,459,510,10.0,,,132.6,101.85,0,0,0,,
DS5,13632.0,DS5-1203,GGBS,357,510,30.0,,,132.6,101.85,0,0,0,,
DS5,13633.0,DS5-1204,GGBS,204,510,60.0,,,132.6,82.45,0,0,0,,
DS5,13634.0,DS5-1205,Silica Fume,417.05,439.00,5.0,,,166.8,73.72,0,0,0,,
DS5,13635.0,DS5-1206,Silica Fume,395.1,439.0,10.0,,,166.8,82.45,0,0,0,,
DS5,13636.0,DS5-1207,Silica Fume,373.15,439.00,15.0,,,166.8,85.36,0,0,0,,
DS5,13637.0,DS5-1208,Silica Fume,431.3,454.0,5.0,,,145.3,91.665,0,0,0,,
DS5,13638.0,DS5-1209,Silica Fume,408.6,454.0,10.0,,,145.3,102.82,0,0,0,,
DS5,13639.0,DS5-1210,Silica Fume,385.9,454.0,15.0,,,145.3,104.275,0,0,0,,
DS5,13640.0,DS5-1211,Silica Fume,467.4,492.0,5.0,,,142.7,96.515,0,0,0,,
DS5,13641.0,DS5-1212,Silica Fume,442.8,492.0,10.0,,,142.7,111.065,0,0,0,,
DS5,13642.0,DS5-1213,Silica Fume,418.2,492.0,15.0,,,142.7,114.945,0,0,0,,
DS5,13643.0,DS5-1214,Silica Fume,484.5,510.0,5.0,,,132.6,106.7,0,0,0,,
DS5,13644.0,DS5-1215,Silica Fume,459,510,10.0,,,132.6,110.095,0,0,0,,
DS5,13645.0,DS5-1216,Silica Fume,433.5,510.0,15.0,,,132.6,111.55,0,0,0,,
DS5,13646.0,DS5-1217,Silica Fume,519.65,547.00,5.0,,,125.8,108.155,0,0,0,,
DS5,13647.0,DS5-1218,Silica Fume,492.3,547.0,10.0,,,125.8,112.52,0,0,0,,
DS5,13648.0,DS5-1219,Silica Fume,464.95,547.00,15.0,,,125.8,121.25,0,0,0,,
DS5,13649.0,DS5-1220,GGBS,166.82,439.00,62.0,,,166.8,53.35,0,0,0,,
DS5,13650.0,DS5-1221,Fly Ash,250.23,439.00,43.0,,,128.8,47.336,0,0,0,,
DS6,23707.0,35,Fly Ash,500,600,16.666666666666668,0.32,,160.00,67.39,781,0,781,0.0,0.7682458386683739
DS5,13651.0,DS5-1222,GGBS,193.8,510.0,62.0,,,132.6,90.695,0,0,0,,
DS5,13652.0,DS5-1223,GGBS,183.6,510.0,64.0,,,132.6,91.18,0,0,0,,
DS6,23708.0,35,None,500,500,0.0,0.32,,160.00,71.4,839,0,839,0.0,0.5959475566150179
DS5,13653.0,DS5-1224,Fly Ash,275.4,510.0,46.0,,,104,87.3,0,0,0,,
DS5,13654.0,DS5-1225,Silica Fume,531,590,10.0,,,118,114.46,0,0,0,,
DS6,23709.0,35,None,500,500,0.0,0.32,,160.00,61.63,844,0,844,0.0,0.5924170616113744
DS5,13655.0,DS5-1226,GGBS,236,590,60.0,,,118,110.095,0,0,0,,
DS5,13656.0,DS5-1227,GGBS,354,590,40.0,,,118,111.55,0,0,0,,
DS6,23710.0,35,Fly Ash,400,600,33.333333333333336,0.29,,116.00,56.55,721,0,721,0.0,0.8321775312066574
DS5,13657.0,DS5-1228,Fly Ash,236,472,50.0,,,73.2,100.395,0,0,0,,
DS6,23711.0,35,Fly Ash,400,600,33.333333333333336,0.29,,116.00,59.78,724,0,724,0.0,0.8287292817679558
DS6,23712.0,35,Fly Ash,300,600,50.0,0.28,,84.00,51.58,704,0,704,0.0,0.8522727272727273
DS6,23713.0,35,Fly Ash,300,600,50.0,0.27,,81.00,55.29,724,0,724,0.0,0.8287292817679558
DS6,23714.0,35,None,300,300,0.0,0.5,,150.0,44.12,1348,0,1348,0.0,0.22255192878338279
DS6,23715.0,36,None,380,380,0.0,0.56,,212.80,37,1020,0,1020,0.0,0.37254901960784315
DS6,23716.0,36,None,380,380,0.0,0.56,,212.80,28.8,943,0,943,0.0,0.4029692470837752
DS6,23717.0,36,Fly Ash,342,380,10.0,0.56,,191.52,34.3,943,0,943,0.0,0.4029692470837752
DS6,23718.0,36,Fly Ash,304,380,20.0,0.56,,170.24,33.3,943,0,943,0.0,0.4029692470837752
DS6,23719.0,36,Fly Ash,266,380,30.0,0.56,,148.96,29.8,943,0,943,0.0,0.4029692470837752
DS6,23720.0,36,None,342,342,0.0,0.56,,191.52,27.4,943,0,943,0.0,0.36267232237539765
DS6,23721.0,36,None,304,304,0.0,0.56,,170.24,25.3,943,0,943,0.0,0.32237539766702017
DS6,23722.0,36,None,266,266,0.0,0.56,,148.96,23.2,943,0,943,0.0,0.28207847295864263
DS6,23723.0,36,None,342,342,0.0,0.56,,191.52,26.2,943,0,943,0.0,0.36267232237539765
DS6,23724.0,36,None,304,304,0.0,0.56,,170.24,26.9,943,0,943,0.0,0.32237539766702017
DS6,23725.0,36,None,266,266,0.0,0.56,,148.96,24.5,943,0,943,0.0,0.28207847295864263
DS6,23726.0,37,None,375,375,0.0,0.39,,146.25,54.4118,865,0,865,0.0,0.43352601156069365
DS6,23727.0,37,Fly Ash,187.5,375.0,50.0,0.39,,73.125,44.4118,865,0,865,0.0,0.43352601156069365
DS6,23728.0,37,GGBS,187.5,375.0,50.0,0.39,,73.125,51.4706,865,0,865,0.0,0.43352601156069365
DS6,23729.0,37,Fly Ash,187.5,375.00,50.0,0.39,,73.125,45.8824,865,0,865,0.0,0.43352601156069365
DS6,23730.0,37,None,375,375,0.0,0.39,,146.25,40.4651,865,0,865,0.0,0.43352601156069365
DS6,23731.0,37,Fly Ash,187.5,375.0,50.0,0.39,,73.125,33.7209,865,0,865,0.0,0.43352601156069365
DS6,23732.0,37,GGBS,187.5,375.0,50.0,0.39,,73.125,37.2093,865,0,865,0.0,0.43352601156069365
DS6,23733.0,37,Fly Ash,187.5,375.00,50.0,0.39,,73.125,34.8837,865,0,865,0.0,0.43352601156069365
DS6,23734.0,37,None,375,375,0.0,0.39,,146.25,34.2602,865.0,0,865.0,0.0,0.43352601156069365
DS6,23735.0,37,Fly Ash,187.5,375.0,50.0,0.39,,73.125,27.5264,865.0,0,865.0,0.0,0.43352601156069365
DS6,23736.0,37,GGBS,187.5,375.0,50.0,0.39,,73.125,32.2195,865.0,0,865.0,0.0,0.43352601156069365
DS6,23737.0,37,Fly Ash,187.5,375.00,50.0,0.4,,75.00,30.2488,865.0,0,865.0,0.0,0.43352601156069365
DS6,23738.0,37,None,375,375,0.0,0.39,,146.25,33.4477,865.00,0,865.00,0.0,0.43352601156069365
DS6,23739.0,37,Fly Ash,187.5,375.0,50.0,0.4,,75.00,24.4092,865.00,0,865.00,0.0,0.43352601156069365
DS6,23740.0,37,GGBS,187.5,375.0,50.0,0.39,,73.125,27.6181,865.00,0,865.00,0.0,0.43352601156069365
DS6,23741.0,37,Fly Ash,187.5,375.00,50.0,0.4,,75.00,24.4983,865.00,0,865.00,0.0,0.43352601156069365
DS6,23742.0,37,None,375,375,0.0,0.39,,146.25,22.5434,865,0,865,0.0,0.43352601156069365
DS6,23743.0,37,Fly Ash,187.5,375.0,50.0,0.4,,75.00,16.5529,865,0,865,0.0,0.43352601156069365
DS5,13658.0,DS5-1229,None,300,300,0.0,,,180,34.7,0,0,0,,
DS5,13659.0,DS5-1230,Fly Ash,270,300,10.0,,,180,38,0,0,0,,
DS5,13660.0,DS5-1231,Fly Ash,210,300,30.0,,,180,34.6,0,0,0,,
DS5,13661.0,DS5-1232,Fly Ash,270,300,10.0,,,180,41.2,0,0,0,,
DS5,13662.0,DS5-1233,Fly Ash,210,300,30.0,,,180,39.1,0,0,0,,
DS5,13663.0,DS5-1234,Natural Pozzolan,270,300,10.0,,,180,32.9,0,0,0,,
DS5,13664.0,DS5-1235,Natural Pozzolan,210,300,30.0,,,180,26.2,0,0,0,,
DS5,13665.0,DS5-1236,None,300,300,0.0,,,180,40.9,0,0,0,,
DS5,13666.0,DS5-1237,Fly Ash,270,300,10.0,,,180,42.4,0,0,0,,
DS5,13667.0,DS5-1238,Fly Ash,210,300,30.0,,,180,37.5,0,0,0,,
DS5,13668.0,DS5-1239,Fly Ash,270,300,10.0,,,180,41.7,0,0,0,,
DS5,13669.0,DS5-1240,Fly Ash,210,300,30.0,,,180,40.2,0,0,0,,
DS5,13670.0,DS5-1241,Natural Pozzolan,270,300,10.0,,,180,38.7,0,0,0,,
DS5,13671.0,DS5-1242,Natural Pozzolan,210,300,30.0,,,180,29.9,0,0,0,,
DS5,13672.0,DS5-1243,None,368,368,0.0,,,115,60.75,0,0,0,,
DS5,13673.0,DS5-1244,Fly Ash,231,387,40.310077519379846,,,119,69.125,0,0,0,,
DS5,13674.0,DS5-1245,Fly Ash,195,394,50.50761421319797,,,120,55,0,0,0,,
DS5,13675.0,DS5-1246,Fly Ash,156,397,60.70528967254408,,,121,54.625,0,0,0,,
DS5,13676.0,DS5-1247,Fly Ash,229,383,40.2088772845953,,,115,55.75,0,0,0,,
DS5,13677.0,DS5-1248,Fly Ash,193,390,50.51282051282051,,,114,46,0,0,0,,
DS5,13678.0,DS5-1249,Fly Ash,155,392,60.45918367346939,,,116,35.75,0,0,0,,
DS5,13679.0,DS5-1250,Fly Ash,229,383,40.2088772845953,,,113,57.875,0,0,0,,
DS5,13680.0,DS5-1251,Fly Ash,193,389,50.38560411311054,,,116,52.75,0,0,0,,
DS5,13681.0,DS5-1252,Fly Ash,154,415,62.89156626506024,,,117,50,0,0,0,,
DS5,13682.0,DS5-1253,None,356,356,0.0,,,107,42.125,0,0,0,,
DS5,13683.0,DS5-1254,Fly Ash,259,398,34.92462311557789,,,133,59.25,0,0,0,,
DS5,13685.0,DS5-1256,GGBS,297,350,15.142857142857142,,,175,51.74,0,0,0,,
DS5,13686.0,DS5-1257,GGBS,245,350,30.0,,,175,49.22,0,0,0,,
DS5,13687.0,DS5-1258,GGBS,174,348,50.0,,,174,41.26,0,0,0,,
DS5,13688.0,DS5-1259,GGBS,105,349,69.91404011461319,,,174,37.14,0,0,0,,
DS5,13689.0,DS5-1260,GGBS,52,347,85.01440922190201,,,174,26.7,0,0,0,,
DS5,13690.0,DS5-1261,None,350,350,0.0,,,174,50.5,0,0,0,,
DS5,13691.0,DS5-1262,GGBS,174,348,50.0,,,174,43.67,0,0,0,,
DS5,13692.0,DS5-1263,GGBS,105,349,69.91404011461319,,,174,38.03,0,0,0,,
DS5,13693.0,DS5-1264,GGBS,52,347,85.01440922190201,,,174,31.77,0,0,0,,
DS5,13694.0,DS5-1265,None,400,400,0.0,,,160,38.55,0,0,0,,
DS5,13695.0,DS5-1266,Fly Ash,200,400,50.0,,,160,38.55,0,0,0,,
DS5,12431.0,DS5-1,None,300,300,0.0,,,180,28.336,0,0,0,,
DS5,12432.0,DS5-2,Fly Ash,270,337.5,20.0,,,180,27.232,0,0,0,,
DS5,12433.0,DS5-3,None,300,300,0.0,,,180,36.524,0,0,0,,
DS5,12434.0,DS5-4,Fly Ash,270,337.5,20.0,,,180,35.144,0,0,0,,
DS5,12435.0,DS5-5,None,300,300,0.0,,,180,27.232,0,0,0,,
DS5,12689.0,DS5-259,None,240,240,0.0,,,168,35.42,0,0,0,,
DS5,12436.0,DS5-6,Fly Ash,270,337.5,20.0,,,180,27.14,0,0,0,,
DS5,12437.0,DS5-7,None,300,300,0.0,,,180,41.952,0,0,0,,
DS5,12438.0,DS5-8,None,300,300,0.0,,,180,36.892,0,0,0,,
DS5,12439.0,DS5-9,None,300,300,0.0,,,180,26.772,0,0,0,,
DS5,12440.0,DS5-10,None,270,270,0.0,,,180,34.868,0,0,0,,
DS5,12441.0,DS5-11,None,270,270,0.0,,,180,29.44,0,0,0,,
DS5,12442.0,DS5-12,None,270,270,0.0,,,180,25.484,0,0,0,,
DS5,12443.0,DS5-13,Fly Ash,270,300,10.0,,,180,34.684,0,0,0,,
DS5,13696.0,DS5-1267,Fly Ash,132,400,67.0,,,160,23.28,0,0,0,,
DS5,13697.0,DS5-1268,None,280,280,0.0,,,168,50.635,0,0,0,,
DS5,13698.0,DS5-1269,None,280,280,0.0,,,168,40.755,0,0,0,,
