mix_number,mix_mark,cement (kg/m3),eff_water (kg/m3)  ,NCA (kg/m3),RCA (kg/m3),"NFA,sand (kg/m3)",fly ash (kg/m3),silica fume (kg/m3),BFS (kg/m3) ,SP (kg/m3),Testing Age (day),CS fck (mpa),ref.,year,country
1954,R5.1,500,180,1221.9,0,523.7,0,0,0,0,7,41.86,Ajdukiewicz et Kliszczewicz,2002,Poland
1955,R5.2,500,180,0,1135.4,486.6,0,0,0,0,7,38.25,Ajdukiewicz et Kliszczewicz,2002,Poland
1956,R5.4,454.5,126,597.1,0,551.2,0,45.5,0,15,7,54.48,Ajdukiewicz et Kliszczewicz,2002,Poland
1957,R5.5,454.5,126,0,1195,512.5,0,45.5,0,15,7,55.94,Ajdukiewicz et Kliszczewicz,2002,Poland
1958,R6.1,500,180,1221.9,0,523.7,0,0,0,0,7,42.47,Ajdukiewicz et Kliszczewicz,2002,Poland
1959,R6.2,500,180,0,1132,485.5,0,0,0,0,7,40.52,Ajdukiewicz et Kliszczewicz,2002,Poland
1960,R6.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,7,75.83,Ajdukiewicz et Kliszczewicz,2002,Poland
1961,R6.5,454.5,126,0,1191.4,511,0,45.5,0,15,7,72.6,Ajdukiewicz et Kliszczewicz,2002,Poland
1962,R7.1,500,180,1221.9,0,523.7,0,0,0,0,7,42.47,Ajdukiewicz et Kliszczewicz,2002,Poland
1963,R7.2,500,180,0,1132,485.5,0,0,0,0,7,45.67,Ajdukiewicz et Kliszczewicz,2002,Poland
1964,R7.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,7,75.83,Ajdukiewicz et Kliszczewicz,2002,Poland
1965,R7.5,454.5,126,0,1191.4,511,0,45.5,0,15,7,76.15,Ajdukiewicz et Kliszczewicz,2002,Poland
1966,R8.1,500,180,1221.9,0,523.7,0,0,0,0,7,42.47,Ajdukiewicz et Kliszczewicz,2002,Poland
1967,R8.2,500,180,0,1138.9,488.5,0,0,0,0,7,37.94,Ajdukiewicz et Kliszczewicz,2002,Poland
1968,R8.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,7,75.83,Ajdukiewicz et Kliszczewicz,2002,Poland
1969,R8.5,454.5,126,0,1198.7,514.1,0,45.5,0,15,7,62.5,Ajdukiewicz et Kliszczewicz,2002,Poland
1970,R9.1,500,180,1221.9,0,523.7,0,0,0,0,7,42.47,Ajdukiewicz et Kliszczewicz,2002,Poland
1971,R9.2,500,180,0,1145.7,491,0,0,0,0,7,43.09,Ajdukiewicz et Kliszczewicz,2002,Poland
1972,R9.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,7,75.83,Ajdukiewicz et Kliszczewicz,2002,Poland
1973,R9.5,454.5,126,0,1205.8,516.8,0,45.5,0,15,7,71.25,Ajdukiewicz et Kliszczewicz,2002,Poland
1974,R11.1,500,180,1330.2,0,570.6,0,0,0,0,7,44.02,Ajdukiewicz et Kliszczewicz,2002,Poland
1975,R11.2,500,180,0,1187.3,509.2,0,0,0,0,7,43.61,Ajdukiewicz et Kliszczewicz,2002,Poland
1976,R11.4,454.5,113,1426.3,0,611.8,0,45.5,0,15,7,67.92,Ajdukiewicz et Kliszczewicz,2002,Poland
1977,R11.5,454.5,113,0,1273.4,545.8,0,45.5,0,15,7,61.56,Ajdukiewicz et Kliszczewicz,2002,Poland
1978,R5.1,500,180,1221.9,0,523.7,0,0,0,0,14,46.19,Ajdukiewicz et Kliszczewicz,2002,Poland
1979,R5.2,500,180,0,1135.4,486.6,0,0,0,0,14,42.58,Ajdukiewicz et Kliszczewicz,2002,Poland
1980,R5.4,454.5,126,597.1,0,551.2,0,45.5,0,15,14,63.44,Ajdukiewicz et Kliszczewicz,2002,Poland
1981,R5.5,454.5,126,0,1195,512.5,0,45.5,0,15,14,62.19,Ajdukiewicz et Kliszczewicz,2002,Poland
1982,R6.1,500,180,1221.9,0,523.7,0,0,0,0,14,46.39,Ajdukiewicz et Kliszczewicz,2002,Poland
1983,R6.2,500,180,0,1132,485.5,0,0,0,0,14,43.61,Ajdukiewicz et Kliszczewicz,2002,Poland
1984,R6.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,14,84.06,Ajdukiewicz et Kliszczewicz,2002,Poland
1985,R6.5,454.5,126,0,1191.4,511,0,45.5,0,15,14,78.23,Ajdukiewicz et Kliszczewicz,2002,Poland
1986,R7.1,500,180,1221.9,0,523.7,0,0,0,0,14,46.39,Ajdukiewicz et Kliszczewicz,2002,Poland
1987,R7.2,500,180,0,1132,485.5,0,0,0,0,14,50,Ajdukiewicz et Kliszczewicz,2002,Poland
1988,R7.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,14,84.06,Ajdukiewicz et Kliszczewicz,2002,Poland
1989,R7.5,454.5,126,0,1191.4,511,0,45.5,0,15,14,85.31,Ajdukiewicz et Kliszczewicz,2002,Poland
1990,R8.1,500,180,1221.9,0,523.7,0,0,0,0,14,46.39,Ajdukiewicz et Kliszczewicz,2002,Poland
1991,R8.2,500,180,0,1138.9,488.5,0,0,0,0,14,42.58,Ajdukiewicz et Kliszczewicz,2002,Poland
1992,R8.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,14,84.06,Ajdukiewicz et Kliszczewicz,2002,Poland
1993,R8.5,454.5,126,0,1198.7,514.1,0,45.5,0,15,14,69.9,Ajdukiewicz et Kliszczewicz,2002,Poland
1994,R9.1,500,180,1221.9,0,523.7,0,0,0,0,14,46.39,Ajdukiewicz et Kliszczewicz,2002,Poland
1995,R9.2,500,180,0,1145.7,491,0,0,0,0,14,47.42,Ajdukiewicz et Kliszczewicz,2002,Poland
1996,R9.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,14,84.06,Ajdukiewicz et Kliszczewicz,2002,Poland
1997,R9.5,454.5,126,0,1205.8,516.8,0,45.5,0,15,14,76.98,Ajdukiewicz et Kliszczewicz,2002,Poland
1998,R11.1,500,180,1330.2,0,570.6,0,0,0,0,14,51.24,Ajdukiewicz et Kliszczewicz,2002,Poland
1999,R11.2,500,180,0,1187.3,509.2,0,0,0,0,14,49.69,Ajdukiewicz et Kliszczewicz,2002,Poland
2000,R11.4,454.5,113,1426.3,0,611.8,0,45.5,0,15,14,79.9,Ajdukiewicz et Kliszczewicz,2002,Poland
2001,R11.5,454.5,113,0,1273.4,545.8,0,45.5,0,15,14,74.58,Ajdukiewicz et Kliszczewicz,2002,Poland
2002,R5.1,500,180,1221.9,0,523.7,0,0,0,0,56,51.24,Ajdukiewicz et Kliszczewicz,2002,Poland
2003,R5.2,500,180,0,1135.4,486.6,0,0,0,0,56,48.56,Ajdukiewicz et Kliszczewicz,2002,Poland
2004,R5.4,454.5,126,597.1,0,551.2,0,45.5,0,15,56,74.17,Ajdukiewicz et Kliszczewicz,2002,Poland
2005,R5.5,454.5,126,0,1195,512.5,0,45.5,0,15,56,68.33,Ajdukiewicz et Kliszczewicz,2002,Poland
2006,R6.1,500,180,1221.9,0,523.7,0,0,0,0,56,54.06,Ajdukiewicz et Kliszczewicz,2002,Poland
2007,R6.2,500,180,0,1132,485.5,0,0,0,0,56,51.13,Ajdukiewicz et Kliszczewicz,2002,Poland
2008,R6.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,56,91.35,Ajdukiewicz et Kliszczewicz,2002,Poland
2009,R6.5,454.5,126,0,1191.4,511,0,45.5,0,15,56,85.42,Ajdukiewicz et Kliszczewicz,2002,Poland
2010,R7.1,500,180,1221.9,0,523.7,0,0,0,0,56,54.06,Ajdukiewicz et Kliszczewicz,2002,Poland
2011,R7.2,500,180,0,1132,485.5,0,0,0,0,56,57.71,Ajdukiewicz et Kliszczewicz,2002,Poland
2012,R7.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,56,91.35,Ajdukiewicz et Kliszczewicz,2002,Poland
2013,R7.5,454.5,126,0,1191.4,511,0,45.5,0,15,56,99.27,Ajdukiewicz et Kliszczewicz,2002,Poland
2014,R8.1,500,180,1221.9,0,523.7,0,0,0,0,56,54.06,Ajdukiewicz et Kliszczewicz,2002,Poland
2015,R8.2,500,180,0,1138.9,488.5,0,0,0,0,56,50.31,Ajdukiewicz et Kliszczewicz,2002,Poland
2016,R8.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,56,91.35,Ajdukiewicz et Kliszczewicz,2002,Poland
2017,R8.5,454.5,126,0,1198.7,514.1,0,45.5,0,15,56,79.38,Ajdukiewicz et Kliszczewicz,2002,Poland
2018,R9.1,500,180,1221.9,0,523.7,0,0,0,0,56,54.06,Ajdukiewicz et Kliszczewicz,2002,Poland
2019,R9.2,500,180,0,1145.7,491,0,0,0,0,56,56.04,Ajdukiewicz et Kliszczewicz,2002,Poland
2020,R9.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,56,91.35,Ajdukiewicz et Kliszczewicz,2002,Poland
2021,R9.5,454.5,126,0,1205.8,516.8,0,45.5,0,15,56,88.85,Ajdukiewicz et Kliszczewicz,2002,Poland
2022,R11.1,500,180,1330.2,0,570.6,0,0,0,0,56,58.13,Ajdukiewicz et Kliszczewicz,2002,Poland
2023,R11.2,500,180,0,1187.3,509.2,0,0,0,0,56,61.15,Ajdukiewicz et Kliszczewicz,2002,Poland
2024,R11.4,454.5,113,1426.3,0,611.8,0,45.5,0,15,56,95,Ajdukiewicz et Kliszczewicz,2002,Poland
2025,R11.5,454.5,113,0,1273.4,545.8,0,45.5,0,15,56,90.73,Ajdukiewicz et Kliszczewicz,2002,Poland
2026,R5.1,500,180,1221.9,0,523.7,0,0,0,0,90,52.92,Ajdukiewicz et Kliszczewicz,2002,Poland
2027,R5.2,500,180,0,1135.4,486.6,0,0,0,0,90,50.82,Ajdukiewicz et Kliszczewicz,2002,Poland
2028,R5.4,454.5,126,597.1,0,551.2,0,45.5,0,15,90,76.67,Ajdukiewicz et Kliszczewicz,2002,Poland
2029,R5.5,454.5,126,0,1195,512.5,0,45.5,0,15,90,68.96,Ajdukiewicz et Kliszczewicz,2002,Poland
2030,R6.1,500,180,1221.9,0,523.7,0,0,0,0,90,55.42,Ajdukiewicz et Kliszczewicz,2002,Poland
2031,R6.2,500,180,0,1132,485.5,0,0,0,0,90,55.31,Ajdukiewicz et Kliszczewicz,2002,Poland
2032,R6.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,90,93.65,Ajdukiewicz et Kliszczewicz,2002,Poland
2033,R6.5,454.5,126,0,1191.4,511,0,45.5,0,15,90,87.81,Ajdukiewicz et Kliszczewicz,2002,Poland
2034,R7.1,500,180,1221.9,0,523.7,0,0,0,0,90,55.42,Ajdukiewicz et Kliszczewicz,2002,Poland
2035,R7.2,500,180,0,1132,485.5,0,0,0,0,90,58.44,Ajdukiewicz et Kliszczewicz,2002,Poland
2036,R7.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,90,93.65,Ajdukiewicz et Kliszczewicz,2002,Poland
2037,R7.5,454.5,126,0,1191.4,511,0,45.5,0,15,90,100.73,Ajdukiewicz et Kliszczewicz,2002,Poland
2038,R8.1,500,180,1221.9,0,523.7,0,0,0,0,90,55.42,Ajdukiewicz et Kliszczewicz,2002,Poland
2039,R8.2,500,180,0,1138.9,488.5,0,0,0,0,90,54.27,Ajdukiewicz et Kliszczewicz,2002,Poland
2040,R8.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,90,93.65,Ajdukiewicz et Kliszczewicz,2002,Poland
2041,R8.5,454.5,126,0,1198.7,514.1,0,45.5,0,15,90,81.77,Ajdukiewicz et Kliszczewicz,2002,Poland
2042,R9.1,500,180,1221.9,0,523.7,0,0,0,0,90,55.42,Ajdukiewicz et Kliszczewicz,2002,Poland
2043,R9.2,500,180,0,1145.7,491,0,0,0,0,90,57.71,Ajdukiewicz et Kliszczewicz,2002,Poland
2044,R9.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,90,93.65,Ajdukiewicz et Kliszczewicz,2002,Poland
2045,R9.5,454.5,126,0,1205.8,516.8,0,45.5,0,15,90,91.88,Ajdukiewicz et Kliszczewicz,2002,Poland
2046,R11.1,500,180,1330.2,0,570.6,0,0,0,0,90,59.79,Ajdukiewicz et Kliszczewicz,2002,Poland
2047,R11.2,500,180,0,1187.3,509.2,0,0,0,0,90,64.79,Ajdukiewicz et Kliszczewicz,2002,Poland
2048,R11.4,454.5,113,1426.3,0,611.8,0,45.5,0,15,90,101.56,Ajdukiewicz et Kliszczewicz,2002,Poland
2049,R11.5,454.5,113,0,1273.4,545.8,0,45.5,0,15,90,98.02,Ajdukiewicz et Kliszczewicz,2002,Poland
2050,R5.1,500,180,1221.9,0,523.7,0,0,0,0,3,32.16,Ajdukiewicz et Kliszczewicz,2002,Poland
2051,R5.2,500,180,0,1135.4,486.6,0,0,0,0,3,30.62,Ajdukiewicz et Kliszczewicz,2002,Poland
2052,R5.4,454.5,126,597.1,0,551.2,0,45.5,0,15,3,46.08,Ajdukiewicz et Kliszczewicz,2002,Poland
2053,R5.5,454.5,126,0,1195,512.5,0,45.5,0,15,3,48.04,Ajdukiewicz et Kliszczewicz,2002,Poland
2054,R6.1,500,180,1221.9,0,523.7,0,0,0,0,3,37.63,Ajdukiewicz et Kliszczewicz,2002,Poland
2055,R6.2,500,180,0,1132,485.5,0,0,0,0,3,36.49,Ajdukiewicz et Kliszczewicz,2002,Poland
2056,R6.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,3,68.33,Ajdukiewicz et Kliszczewicz,2002,Poland
2057,R6.5,454.5,126,0,1191.4,511,0,45.5,0,15,3,65,Ajdukiewicz et Kliszczewicz,2002,Poland
2058,R7.1,500,180,1221.9,0,523.7,0,0,0,0,3,37.63,Ajdukiewicz et Kliszczewicz,2002,Poland
2059,R7.2,500,180,0,1132,485.5,0,0,0,0,3,39.38,Ajdukiewicz et Kliszczewicz,2002,Poland
2060,R7.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,3,68.33,Ajdukiewicz et Kliszczewicz,2002,Poland
2061,R7.5,454.5,126,0,1191.4,511,0,45.5,0,15,3,65,Ajdukiewicz et Kliszczewicz,2002,Poland
2062,R8.1,500,180,1221.9,0,523.7,0,0,0,0,3,37.63,Ajdukiewicz et Kliszczewicz,2002,Poland
2063,R8.2,500,180,0,1138.9,488.5,0,0,0,0,3,31.34,Ajdukiewicz et Kliszczewicz,2002,Poland
2064,R8.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,3,68.33,Ajdukiewicz et Kliszczewicz,2002,Poland
2065,R8.5,454.5,126,0,1198.7,514.1,0,45.5,0,15,3,53.65,Ajdukiewicz et Kliszczewicz,2002,Poland
2066,R9.1,500,180,1221.9,0,523.7,0,0,0,0,3,37.63,Ajdukiewicz et Kliszczewicz,2002,Poland
2067,R9.2,500,180,0,1145.7,491,0,0,0,0,3,37.01,Ajdukiewicz et Kliszczewicz,2002,Poland
2068,R9.4,454.5,126,1286.1,0,551.2,0,45.5,0,15,3,68.33,Ajdukiewicz et Kliszczewicz,2002,Poland
2069,R9.5,454.5,126,0,1205.8,516.8,0,45.5,0,15,3,62.71,Ajdukiewicz et Kliszczewicz,2002,Poland
2070,R11.1,500,180,1330.2,0,570.6,0,0,0,0,3,31.24,Ajdukiewicz et Kliszczewicz,2002,Poland
2071,R11.2,500,180,0,1187.3,509.2,0,0,0,0,3,32.68,Ajdukiewicz et Kliszczewicz,2002,Poland
2072,R11.4,454.5,113,1426.3,0,611.8,0,45.5,0,15,3,55,Ajdukiewicz et Kliszczewicz,2002,Poland
2073,R11.5,454.5,113,0,1273.4,545.8,0,45.5,0,15,3,50.93,Ajdukiewicz et Kliszczewicz,2002,Poland
2074,R0,400,207.6,1014,0,662,0,0,0,0,28,40.21,Gómez-Soberón ,2002,Mexico
2075,R15,400,207.6,863,153,662,0,0,0,0,28,39.28,Gómez-Soberón ,2002,Mexico
2076,R30,400,207.6,697,298,662,0,0,0,0,28,38.14,Gómez-Soberón ,2002,Mexico
2077,R60,400,207.6,383,573,662,0,0,0,0,28,36.91,Gómez-Soberón ,2002,Mexico
2078,R100,400,207.6,0,903,662,0,0,0,0,28,35.57,Gómez-Soberón ,2002,Mexico
2079,R0,400,207.6,1014,0,662,0,0,0,0,7,34.33,Gómez-Soberón ,2002,Mexico
2080,R15,400,207.6,863,153,662,0,0,0,0,7,34.95,Gómez-Soberón ,2002,Mexico
2081,R30,400,207.6,697,298,662,0,0,0,0,7,35.88,Gómez-Soberón ,2002,Mexico
2082,R60,400,207.6,383,573,662,0,0,0,0,7,31.55,Gómez-Soberón ,2002,Mexico
2083,R100,400,207.6,0,903,662,0,0,0,0,7,31.65,Gómez-Soberón ,2002,Mexico
2084,R0,400,207.6,1014,0,662,0,0,0,0,90,43.4,Gómez-Soberón ,2002,Mexico
2085,R15,400,207.6,863,153,662,0,0,0,0,90,42.89,Gómez-Soberón ,2002,Mexico
2086,R30,400,207.6,697,298,662,0,0,0,0,90,40.72,Gómez-Soberón ,2002,Mexico
2087,R60,400,207.6,383,573,662,0,0,0,0,90,39.48,Gómez-Soberón ,2002,Mexico
2088,R100,400,207.6,0,903,662,0,0,0,0,90,38.66,Gómez-Soberón ,2002,Mexico
2089,RCA-0,343,206,1003,0,762,148,0,0,0,28,35.4,Arora et al,2019,India
2090,RCA-100,343,206,0,935,762,148,0,0,3.28,28,26.86,Arora et al,2019,India
2091,RCA-75,343,206,252,702,762,148,0,0,1.96,28,28.44,Arora et al,2019,India
2092,RCA-50,343,206,501,468,762,148,0,0,1.22,28,30.04,Arora et al,2019,India
2093,RCA-25,343,206,752,234,762,148,0,0,0,28,32.56,Arora et al,2019,India
2094,RCA-100-SF5,343,206,0,935,762,123.5,24.5,0,3.93,28,30.17,Arora et al,2019,India
2095,RCA-75-SF5,343,206,252,702,762,123.5,24.5,0,3.43,28,31.86,Arora et al,2019,India
2096,RCA-50-SF5,343,206,501,468,762,123.5,24.5,0,2.95,28,33.22,Arora et al,2019,India
2097,RCA-25-SF5,343,206,752,234,762,123.5,24.5,0,2.45,28,34.07,Arora et al,2019,India
2098,RCA-100-SF10,343,206,0,935,762,99,49,0,4.4,28,32.54,Arora et al,2019,India
2099,RCA-75-SF10,343,206,252,702,762,99,49,0,4.02,28,33.73,Arora et al,2019,India
2100,RCA-50-SF10,343,206,501,468,762,99,49,0,3.43,28,34.75,Arora et al,2019,India
2101,RCA-25-SF10,343,206,752,234,762,99,49,0,2.95,28,36.44,Arora et al,2019,India
2102,RCA-100-SF15,343,206,0,935,762,74,74,0,4.91,28,30.85,Arora et al,2019,India
2103,RCA-75-SF15,343,206,252,702,762,74,74,0,4.17,28,32.2,Arora et al,2019,India
2104,RCA-50-SF15,343,206,501,468,762,74,74,0,3.68,28,34.15,Arora et al,2019,India
2105,RCA-25-SF15,343,206,752,234,762,74,74,0,3.28,28,35.25,Arora et al,2019,India
2106,Mix1,500,116.24,0,1101,660,0,0,0,0.7,28,62.21,Zeng et al.,2022,China
2107,Mix2,425,117.52,0,1041,740,50,25,0,0.7,28,70.1,Zeng et al.,2022,China
2108,Mix3,350,119.54,0,948,790,100,50,0,0.84,28,73.85,Zeng et al.,2022,China
2109,Mix4,275,120.86,0,887,870,150,75,0,0.84,28,70.29,Zeng et al.,2022,China
2110,Mix5,400,138.44,0,999,710,100,0,0,0.64,28,59.13,Zeng et al.,2022,China
2111,Mix6,325,136.24,0,1101,660,150,25,0,0.64,28,57.6,Zeng et al.,2022,China
2112,Mix7,450,141.08,0,876,860,0,50,0,0.64,28,68.85,Zeng et al.,2022,China
2113,Mix8,375,139.54,0,948,790,50,75,0,0.72,28,69.42,Zeng et al.,2022,China
2114,Mix9,350,159.76,0,937,790,150,0,0,0.36,28,51.25,Zeng et al.,2022,China
2115,Mix10,375,161.08,0,876,860,100,25,0,0.36,28,62.69,Zeng et al.,2022,China
2116,Mix11,400,156.46,0,1090,660,50,50,0,0.36,28,61.54,Zeng et al.,2022,China
2117,Mix12,425,158.44,0,999,710,0,75,0,0.45,28,62.79,Zeng et al.,2022,China
2118,Mix13,450,181.74,0,846,830,50,0,0,0.3,28,48.17,Zeng et al.,2022,China
2119,Mix14,475,179.76,0,937,780,0,25,0,0.3,28,51.44,Zeng et al.,2022,China
2120,Mix15,300,178.66,0,988,710,150,50,0,0.3,28,40.34,Zeng et al.,2022,China
2121,Mix16,325,177.34,0,1050,630,100,75,0,0.4,28,40.76,Zeng et al.,2022,China
2122,RAC0,369.47,196.95,0,1209.4,640.02,0,0,0,0.92,14,28.58,Bai et al.,2022,China
2123,RAC9,336.22,196.95,0,1209.4,640.02,0,33.25,0,0.92,14,39.22,Bai et al.,2022,China
2124,RAC0,369.47,196.95,0,1209.4,640.02,0,0,0,0.92,28,42.21,Bai et al.,2022,China
2125,RAC9,336.22,196.95,0,1209.4,640.02,0,33.25,0,0.92,28,55.49,Bai et al.,2022,China
2126,RAC0,369.47,196.95,0,1209.4,640.02,0,0,0,0.92,56,52.19,Bai et al.,2022,China
2127,RAC9,336.22,196.95,0,1209.4,640.02,0,33.25,0,0.92,56,59.8,Bai et al.,2022,China
2128,RAC0,369.47,196.95,0,1209.4,640.02,0,0,0,0.92,70,55.54,Bai et al.,2022,China
2129,RAC9,336.22,196.95,0,1209.4,640.02,0,33.25,0,0.92,70,64.08,Bai et al.,2022,China
2130,RAC0,369.47,196.95,0,1209.4,640.02,0,0,0,0.92,90,59.32,Bai et al.,2022,China
2131,RAC9,336.22,196.95,0,1209.4,640.02,0,33.25,0,0.92,90,67.71,Bai et al.,2022,China
2132,NAC,400,180,1134,0,728,0,0,0,0.8,28,42.16,Xiao et al.,2022,China
2133,FRCAC,400,180,0,1066,728,0,0,0,1,28,39.75,Xiao et al.,2022,China
2134,CFRCAC,400,180,0,1089,728,0,0,0,1,28,51.03,Xiao et al.,2022,China
2135,RCA15,389.67,185.09,1059.73,187.01,526.69,0,0,0,0,7,18.25,Sajan et al.,2022,Nepal
2136,RCA20,389.67,185.09,997.39,249.35,526.69,0,0,0,0,7,18.45,Sajan et al.,2022,Nepal
2137,RCA25,389.67,185.09,935.06,311.69,526.69,0,0,0,0,7,19.77,Sajan et al.,2022,Nepal
2138,RCA30,389.67,185.09,872.72,374.03,526.69,0,0,0,0,7,19.39,Sajan et al.,2022,Nepal
2139,RCA35,389.67,185.09,810.38,436.36,526.69,0,0,0,0,7,19.5,Sajan et al.,2022,Nepal
2140,RCA40,389.67,185.09,748.04,498.7,526.69,0,0,0,0,7,19.46,Sajan et al.,2022,Nepal
2141,RCA15,389.67,185.09,1059.73,187.01,526.69,0,0,0,0,14,21.62,Sajan et al.,2022,Nepal
2142,RCA20,389.67,185.09,997.39,249.35,526.69,0,0,0,0,14,22.63,Sajan et al.,2022,Nepal
2143,RCA25,389.67,185.09,935.06,311.69,526.69,0,0,0,0,14,23.12,Sajan et al.,2022,Nepal
2144,RCA30,389.67,185.09,872.72,374.03,526.69,0,0,0,0,14,21.55,Sajan et al.,2022,Nepal
2145,RCA35,389.67,185.09,810.38,436.36,526.69,0,0,0,0,14,21.52,Sajan et al.,2022,Nepal
2146,RCA40,389.67,185.09,748.04,498.7,526.69,0,0,0,0,14,21.48,Sajan et al.,2022,Nepal
2147,RCA15,389.67,185.09,1059.73,187.01,526.69,0,0,0,0,28,24.19,Sajan et al.,2022,Nepal
2148,RCA20,389.67,185.09,997.39,249.35,526.69,0,0,0,0,28,24.24,Sajan et al.,2022,Nepal
2149,RCA25,389.67,185.09,935.06,311.69,526.69,0,0,0,0,28,25.25,Sajan et al.,2022,Nepal
2150,RCA30,389.67,185.09,872.72,374.03,526.69,0,0,0,0,28,23.64,Sajan et al.,2022,Nepal
2151,RCA35,389.67,185.09,810.38,436.36,526.69,0,0,0,0,28,23.23,Sajan et al.,2022,Nepal
2152,RCA40,389.67,185.09,748.04,498.7,526.69,0,0,0,0,28,23.16,Sajan et al.,2022,Nepal
2153,NC(Ref.),251.2,157,932,0,933,62.8,0,0,2.2,7,23,Simsek et al.,2022,Turkey
2154,20C,251.2,157,746,174,933,62.8,0,0,2.2,7,22,Simsek et al.,2022,Turkey
2155,40C,251.2,157,560,350,933,62.8,0,0,2.2,7,23,Simsek et al.,2022,Turkey
2156,60C,251.2,157,374,524,933,62.8,0,0,2.2,7,22,Simsek et al.,2022,Turkey
2157,80C,251.2,157,186,700,933,62.8,0,0,2.2,7,21,Simsek et al.,2022,Turkey
2158,100C,251.2,157,0,874,933,62.8,0,0,2.2,7,18,Simsek et al.,2022,Turkey
2159,NC(Ref.),251.2,157,932,0,933,62.8,0,0,2.2,28,29,Simsek et al.,2022,Turkey
2160,20C,251.2,157,746,174,933,62.8,0,0,2.2,28,27,Simsek et al.,2022,Turkey
2161,40C,251.2,157,560,350,933,62.8,0,0,2.2,28,25,Simsek et al.,2022,Turkey
2162,60C,251.2,157,374,524,933,62.8,0,0,2.2,28,24,Simsek et al.,2022,Turkey
2163,80C,251.2,157,186,700,933,62.8,0,0,2.2,28,23,Simsek et al.,2022,Turkey
2164,100C,251.2,157,0,874,933,62.8,0,0,2.2,28,23,Simsek et al.,2022,Turkey
2165,NC(Ref.),251.2,157,932,0,933,62.8,0,0,2.2,90,33,Simsek et al.,2022,Turkey
2166,20C,251.2,157,746,174,933,62.8,0,0,2.2,90,34,Simsek et al.,2022,Turkey
2167,40C,251.2,157,560,350,933,62.8,0,0,2.2,90,33,Simsek et al.,2022,Turkey
2168,60C,251.2,157,374,524,933,62.8,0,0,2.2,90,33,Simsek et al.,2022,Turkey
2169,80C,251.2,157,186,700,933,62.8,0,0,2.2,90,29,Simsek et al.,2022,Turkey
2170,100C,251.2,157,0,874,933,62.8,0,0,2.2,90,27,Simsek et al.,2022,Turkey
2171,RAC+FA20,361,162.45,0,988,659,90,0,0,36.1,28,39.27,Sunayana and Barai,2017,India
2172,RAC+FA30,316,142.2,0,1005,659,135,0,0,31.6,28,38.02,Sunayana and Barai,2017,India
2173,NAC,410,184.5,1143,0,762,0,0,0,20.5,28,38.86,Sunayana and Barai,2017,India
2174,RAC1,410,184.5,0,1060,620,0,0,0,3.69,7,21.82,Padhi et al,2018,India
2175,RAC1,410,184.5,0,1060,620,0,0,0,3.69,28,31.09,Padhi et al,2018,India
2176,RAC0L,347,177,937,0,827,0,0,0,2.43,28,30.16,Kim et al. ,2015,Korea
2177,RAC30L,347,177,656,265,827,0,0,0,2.43,28,27.34,Kim et al. ,2015,Korea
2178,RAC60L,347,177,375,529,827,0,0,0,2.43,28,29.41,Kim et al. ,2015,Korea
2179,RAC100L,347,177,0,882,827,0,0,0,2.43,28,27.92,Kim et al. ,2015,Korea
2180,RAC0M,385,176,954,0,782,0,0,0,2.7,28,34.45,Kim et al. ,2015,Korea
2181,RAC30M,385,176,668,269,782,0,0,0,2.7,28,32.43,Kim et al. ,2015,Korea
2182,RAC60M,385,176,382,539,782,0,0,0,2.7,28,31.61,Kim et al. ,2015,Korea
2183,RAC100M,385,176,0,898,782,0,0,0,2.7,28,30.4,Kim et al. ,2015,Korea
2184,RAC0H,494,163,987,0,695,0,0,0,4.94,28,45.49,Kim et al. ,2015,Korea
2185,RAC30H,494,163,691,279,695,0,0,0,4.94,28,40.72,Kim et al. ,2015,Korea
2186,RAC60H,494,163,395,557,695,0,0,0,4.94,28,45.15,Kim et al. ,2015,Korea
2187,RAC100H,494,163,0,920,695,0,0,0,4.94,28,43.75,Kim et al. ,2015,Korea
2188,,365,164.3,975,0,743,0,0,0,0,28,38.6,Kang et al. ,2014,Korea
2189,,365,164.3,828.8,146.3,743,0,0,0,0,28,32.7,Kang et al. ,2014,Korea
2190,,365,164.3,682.5,292.5,743,0,0,0,0,28,31.7,Kang et al. ,2014,Korea
2191,,365,164.3,487.5,487.5,743,0,0,0,0,28,29,Kang et al. ,2014,Korea
